"","cue","target","cond","ResponseID","Finished","Progress","question","answer","condition","dis","acc"
"1599","child","mother","generate","T30",TRUE,100,"Q437","mother","Generate","disfluent",1
"1600","child","mother","generate","T42",TRUE,100,"Q437","Mother","Generate","disfluent",0
"1601","child","mother","generate","T17",TRUE,100,"Q437","proof","Generate","disfluent",0
"1602","child","mother","generate","T16",TRUE,100,"Q437","care","Generate","disfluent",0
"1603","child","mother","generate","T23",TRUE,100,"Q437","parent","Generate","disfluent",0
"1604","child","mother","generate","T21",TRUE,100,"Q437","mother","Generate","disfluent",1
"1605","child","mother","generate","T19",TRUE,100,"Q437","mother","Generate","disfluent",1
"1606","child","mother","generate","T8",TRUE,100,"Q437","mother","Generate","disfluent",1
"1607","child","mother","generate","T37",TRUE,100,"Q437","mother","Generate","disfluent",1
"1608","child","mother","generate","T10",TRUE,100,"Q437","teenager","Generate","disfluent",0
"1609","child","mother","generate","T27",TRUE,100,"Q437","mother","Generate","disfluent",1
"1610","child","mother","generate","T41",TRUE,100,"Q437","mother","Generate","disfluent",1
"1611","child","mother","generate","T33",TRUE,100,"Q437","mother","Generate","disfluent",1
"1612","child","mother","generate","T20",FALSE,99,"Q437","date","Generate","disfluent",0
"1613","child","mother","generate","T54",TRUE,100,"Q437","mother","Generate","disfluent",1
"1614","child","mother","generate","T43",TRUE,100,"Q437","0","Generate","disfluent",0
"1615","child","mother","generate","T44",TRUE,100,"Q437","0","Generate","disfluent",0
"1616","child","mother","generate","T56",TRUE,100,"Q437","mother","Generate","disfluent",1
"1617","child","mother","generate","T59",TRUE,100,"Q437","mother","Generate","disfluent",1
"1618","child","mother","generate","T60",TRUE,100,"Q437","mother","Generate","disfluent",1
"1619","child","mother","generate","T25",TRUE,100,"Q437","mother","Generate","disfluent",1
"1620","child","mother","generate","T45",TRUE,100,"Q437","kid","Generate","disfluent",0
"1621","child","mother","generate","T5",TRUE,100,"Q437","mother","Generate","disfluent",1
"1622","child","mother","generate","T48",TRUE,100,"Q437","0","Generate","disfluent",0
"1623","child","mother","generate","T52",TRUE,100,"Q437","mother","Generate","disfluent",1
"1624","child","mother","generate","T7",TRUE,100,"Q437","mother","Generate","disfluent",1
"1625","factory","product","generate","T28",TRUE,100,"Q438","part","Generate","disfluent",0
"1626","factory","product","generate","T55",TRUE,100,"Q438","product","Generate","disfluent",1
"1627","factory","product","generate","T2",FALSE,99,"Q438","smoke","Generate","disfluent",0
"1628","factory","product","generate","T61",TRUE,100,"Q438","product","Generate","disfluent",1
"1629","factory","product","generate","T40",TRUE,100,"Q438","product","Generate","disfluent",1
"1630","factory","product","generate","T11",TRUE,100,"Q438","worker","Generate","disfluent",0
"1631","factory","product","generate","T58",TRUE,100,"Q438","product","Generate","disfluent",1
"1632","factory","product","generate","T6",TRUE,100,"Q438","product","Generate","disfluent",1
"1633","factory","product","generate","T63",TRUE,100,"Q438","PRODUCT","Generate","disfluent",0
"1634","factory","product","generate","T49",TRUE,100,"Q438","0","Generate","disfluent",0
"1635","factory","product","generate","T29",TRUE,100,"Q438","0","Generate","disfluent",0
"1636","factory","product","generate","T51",TRUE,100,"Q438","0","Generate","disfluent",0
"1637","factory","product","generate","T13",TRUE,100,"Q438","product","Generate","disfluent",1
"1638","factory","product","generate","T50",TRUE,100,"Q438","0","Generate","disfluent",0
"1639","factory","product","generate","T18",TRUE,100,"Q438","0","Generate","disfluent",0
"1640","factory","product","generate","T38",TRUE,100,"Q438","product","Generate","disfluent",1
"1641","factory","product","generate","T47",FALSE,99,"Q438","0","Generate","disfluent",0
"1642","factory","product","generate","T57",TRUE,100,"Q438","outlet","Generate","disfluent",0
"1643","factory","product","generate","T34",TRUE,100,"Q438","reset","Generate","disfluent",0
"1644","factory","product","generate","T9",TRUE,100,"Q438","store","Generate","disfluent",0
"1645","factory","product","generate","T35",TRUE,100,"Q438","0","Generate","disfluent",0
"1646","factory","product","generate","T4",TRUE,100,"Q438","machine","Generate","disfluent",0
"1647","factory","product","generate","T22",TRUE,100,"Q438","0","Generate","disfluent",0
"1648","factory","product","generate","T39",TRUE,100,"Q438","product","Generate","disfluent",1
"1649","factory","product","generate","T36",TRUE,100,"Q438","product","Generate","disfluent",1
"1650","factory","product","generate","T62",TRUE,100,"Q438","product","Generate","disfluent",1
"1651","factory","product","generate","T31",TRUE,100,"Q438","SETTING","Generate","disfluent",0
"1652","factory","product","generate","T15",TRUE,100,"Q438","Products","Generate","disfluent",0
"1653","factory","product","generate","T3",TRUE,100,"Q438","product","Generate","disfluent",1
"1654","factory","product","generate","T46",TRUE,100,"Q438","WORKER","Generate","disfluent",0
"1655","factory","product","generate","T32",TRUE,100,"Q438","0","Generate","disfluent",0
"1656","factory","product","generate","T24",TRUE,100,"Q438","Shop","Generate","disfluent",0
"1657","factory","product","generate","T30",TRUE,100,"Q438","product","Generate","disfluent",1
"1658","factory","product","generate","T42",TRUE,100,"Q438","0","Generate","disfluent",0
"1659","factory","product","generate","T17",TRUE,100,"Q438","make","Generate","disfluent",0
"1660","factory","product","generate","T16",TRUE,100,"Q438","worker","Generate","disfluent",0
"1661","factory","product","generate","T23",TRUE,100,"Q438","worker","Generate","disfluent",0
"1662","factory","product","generate","T21",TRUE,100,"Q438","product","Generate","disfluent",1
"1663","factory","product","generate","T19",TRUE,100,"Q438","0","Generate","disfluent",0
"1664","factory","product","generate","T8",TRUE,100,"Q438","product","Generate","disfluent",1
"1665","factory","product","generate","T37",TRUE,100,"Q438","0","Generate","disfluent",0
"1666","factory","product","generate","T10",TRUE,100,"Q438","worker","Generate","disfluent",0
"1667","factory","product","generate","T27",TRUE,100,"Q438","product","Generate","disfluent",1
"1668","factory","product","generate","T41",TRUE,100,"Q438","0","Generate","disfluent",0
"1669","factory","product","generate","T33",TRUE,100,"Q438","product","Generate","disfluent",1
"1670","factory","product","generate","T20",FALSE,99,"Q438","tour","Generate","disfluent",0
"1671","factory","product","generate","T54",TRUE,100,"Q438","product","Generate","disfluent",1
"1672","factory","product","generate","T43",TRUE,100,"Q438","0","Generate","disfluent",0
"1673","factory","product","generate","T44",TRUE,100,"Q438","product","Generate","disfluent",1
"1674","factory","product","generate","T56",TRUE,100,"Q438","worker","Generate","disfluent",0
"1675","factory","product","generate","T59",TRUE,100,"Q438","product","Generate","disfluent",1
"1676","factory","product","generate","T60",TRUE,100,"Q438","product","Generate","disfluent",1
"1677","factory","product","generate","T25",TRUE,100,"Q438","product","Generate","disfluent",1
"1678","factory","product","generate","T45",TRUE,100,"Q438","group","Generate","disfluent",0
"1679","factory","product","generate","T5",TRUE,100,"Q438","making","Generate","disfluent",0
"1680","factory","product","generate","T48",TRUE,100,"Q438","0","Generate","disfluent",0
"1681","factory","product","generate","T52",TRUE,100,"Q438","0","Generate","disfluent",0
"1682","factory","product","generate","T7",TRUE,100,"Q438","product","Generate","disfluent",1
"1683","group","meeting","generate","T28",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1684","group","meeting","generate","T55",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1685","group","meeting","generate","T2",FALSE,99,"Q439","meeting","Generate","disfluent",1
"1686","group","meeting","generate","T61",TRUE,100,"Q439","work","Generate","disfluent",0
"1687","group","meeting","generate","T40",TRUE,100,"Q439","0","Generate","disfluent",0
"1688","group","meeting","generate","T11",TRUE,100,"Q439","people","Generate","disfluent",0
"1689","group","meeting","generate","T58",TRUE,100,"Q439","0","Generate","disfluent",0
"1690","group","meeting","generate","T6",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1691","group","meeting","generate","T63",TRUE,100,"Q439","AGE","Generate","disfluent",0
"1692","group","meeting","generate","T49",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1693","group","meeting","generate","T29",TRUE,100,"Q439","0","Generate","disfluent",0
"1694","group","meeting","generate","T51",TRUE,100,"Q439","0","Generate","disfluent",0
"1695","group","meeting","generate","T13",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1696","group","meeting","generate","T50",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1697","group","meeting","generate","T18",TRUE,100,"Q439","0","Generate","disfluent",0
"1698","group","meeting","generate","T38",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1699","group","meeting","generate","T47",FALSE,99,"Q439","0","Generate","disfluent",0
"1700","group","meeting","generate","T57",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1701","group","meeting","generate","T34",TRUE,100,"Q439","team","Generate","disfluent",0
"1702","group","meeting","generate","T9",TRUE,100,"Q439","0","Generate","disfluent",0
"1703","group","meeting","generate","T35",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1704","group","meeting","generate","T4",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1705","group","meeting","generate","T22",TRUE,100,"Q439","0","Generate","disfluent",0
"1706","group","meeting","generate","T39",TRUE,100,"Q439","0","Generate","disfluent",0
"1707","group","meeting","generate","T36",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1708","group","meeting","generate","T62",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1709","group","meeting","generate","T31",TRUE,100,"Q439","TEAM","Generate","disfluent",0
"1710","group","meeting","generate","T15",TRUE,100,"Q439","Meeting","Generate","disfluent",0
"1711","group","meeting","generate","T3",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1712","group","meeting","generate","T46",TRUE,100,"Q439","MEETING","Generate","disfluent",0
"1713","group","meeting","generate","T32",TRUE,100,"Q439","0","Generate","disfluent",0
"1714","group","meeting","generate","T24",TRUE,100,"Q439","Chat","Generate","disfluent",0
"1715","group","meeting","generate","T30",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1716","group","meeting","generate","T42",TRUE,100,"Q439","Meeting","Generate","disfluent",0
"1717","group","meeting","generate","T17",TRUE,100,"Q439","project","Generate","disfluent",0
"1718","group","meeting","generate","T16",TRUE,100,"Q439","setting","Generate","disfluent",0
"1719","group","meeting","generate","T23",TRUE,100,"Q439","people","Generate","disfluent",0
"1720","group","meeting","generate","T21",TRUE,100,"Q439","montage","Generate","disfluent",0
"1721","group","meeting","generate","T19",TRUE,100,"Q439","0","Generate","disfluent",0
"1722","group","meeting","generate","T8",TRUE,100,"Q439","0","Generate","disfluent",0
"1723","group","meeting","generate","T37",TRUE,100,"Q439","0","Generate","disfluent",0
"1724","group","meeting","generate","T10",TRUE,100,"Q439","think","Generate","disfluent",0
"1725","group","meeting","generate","T27",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1726","group","meeting","generate","T41",TRUE,100,"Q439","people","Generate","disfluent",0
"1727","group","meeting","generate","T33",TRUE,100,"Q439","task","Generate","disfluent",0
"1728","group","meeting","generate","T20",FALSE,99,"Q439","text","Generate","disfluent",0
"1729","group","meeting","generate","T54",TRUE,100,"Q439","0","Generate","disfluent",0
"1730","group","meeting","generate","T43",TRUE,100,"Q439","0","Generate","disfluent",0
"1731","group","meeting","generate","T44",TRUE,100,"Q439","0","Generate","disfluent",0
"1732","group","meeting","generate","T56",TRUE,100,"Q439","0","Generate","disfluent",0
"1733","group","meeting","generate","T59",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1734","group","meeting","generate","T60",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1735","group","meeting","generate","T25",TRUE,100,"Q439","friends","Generate","disfluent",0
"1736","group","meeting","generate","T45",TRUE,100,"Q439","single","Generate","disfluent",0
"1737","group","meeting","generate","T5",TRUE,100,"Q439","people","Generate","disfluent",0
"1738","group","meeting","generate","T48",TRUE,100,"Q439","meeting","Generate","disfluent",1
"1739","group","meeting","generate","T52",TRUE,100,"Q439","0","Generate","disfluent",0
"1740","group","meeting","generate","T7",TRUE,100,"Q439","0","Generate","disfluent",0
"1741","native","foreign","generate","T28",TRUE,100,"Q440","person","Generate","disfluent",0
"1742","native","foreign","generate","T55",TRUE,100,"Q440","foreign","Generate","disfluent",1
"1743","native","foreign","generate","T2",FALSE,99,"Q440","foreign","Generate","disfluent",1
"1744","native","foreign","generate","T61",TRUE,100,"Q440","foreign","Generate","disfluent",1
"1745","native","foreign","generate","T40",TRUE,100,"Q440","0","Generate","disfluent",0
"1746","native","foreign","generate","T11",TRUE,100,"Q440","home","Generate","disfluent",0
"1747","native","foreign","generate","T58",TRUE,100,"Q440","0","Generate","disfluent",0
"1748","native","foreign","generate","T6",TRUE,100,"Q440","country","Generate","disfluent",0
"1749","native","foreign","generate","T63",TRUE,100,"Q440","LOCATION","Generate","disfluent",0
"1750","native","foreign","generate","T49",TRUE,100,"Q440","foreign","Generate","disfluent",1
"1751","native","foreign","generate","T29",TRUE,100,"Q440","0","Generate","disfluent",0
"1752","native","foreign","generate","T51",TRUE,100,"Q440","0","Generate","disfluent",0
"1753","native","foreign","generate","T13",TRUE,100,"Q440","foreign","Generate","disfluent",1
"1754","native","foreign","generate","T50",TRUE,100,"Q440","Foreign","Generate","disfluent",0
"1755","native","foreign","generate","T18",TRUE,100,"Q440","0","Generate","disfluent",0
"1756","native","foreign","generate","T38",TRUE,100,"Q440","foreign","Generate","disfluent",1
"1757","native","foreign","generate","T47",FALSE,99,"Q440","0","Generate","disfluent",0
